label,itemid,shopid,name,price,userid,anonymous,commentTime,is_hidden,orderid,comment_rating_star,comment,product_SKU
83,7332888202,198172756,彩虹甜糯玉米1斤35元（甜度16-17度）產銷履歷 慧軒農場還有白龍王北海道水果玉米/黑寶水果玉米/黑寶糯米,35,21646964,TRUE,2021/05/27,FALSE,7.54E+13,5,玉米的品質優，疫情期間能夠享用如此美味的玉米猶如生活中最大的確幸，還會再回購。,['']
84,7332888202,198172756,彩虹甜糯玉米1斤35元（甜度16-17度）產銷履歷 慧軒農場還有白龍王北海道水果玉米/黑寶水果玉米/黑寶糯米,35,23629134,TRUE,2021/06/19,FALSE,7.77E+13,5,第二次回購，玉米新鮮好吃，大力推薦。,['']
85,7332888202,198172756,彩虹甜糯玉米1斤35元（甜度16-17度）產銷履歷 慧軒農場還有白龍王北海道水果玉米/黑寶水果玉米/黑寶糯米,35,27350901,FALSE,2021/07/06,FALSE,7.90E+13,5,??今天收到貨 立馬蒸來試吃～^n真的很不錯，玉米新鮮又飽滿^n而且還是用冷藏宅配的，很棒捏??????,['']
86,7332888202,198172756,彩虹甜糯玉米1斤35元（甜度16-17度）產銷履歷 慧軒農場還有白龍王北海道水果玉米/黑寶水果玉米/黑寶糯米,35,41355958,TRUE,2021/08/18,FALSE,8.15E+13,5,跟上面說的彩虹甜玉米一樣，因為一天天的改變，不得不將它們全部變成熟食，放冷凍庫裏慢慢吃。,['']
87,7332888202,198172756,彩虹甜糯玉米1斤35元（甜度16-17度）產銷履歷 慧軒農場還有白龍王北海道水果玉米/黑寶水果玉米/黑寶糯米,35,7244702,TRUE,2021/07/17,FALSE,7.99E+13,5,水煮就鮮甜美味，產品非常新鮮,['']
88,7332888202,198172756,彩虹甜糯玉米1斤35元（甜度16-17度）產銷履歷 慧軒農場還有白龍王北海道水果玉米/黑寶水果玉米/黑寶糯米,35,7981994,TRUE,2020/09/01,FALSE,5.26E+13,5,老闆寄件效率超級棒的，玉米很新鮮，還有一股青草味，老闆親切又阿莎力，是值得推薦給大家的優質賣家喔,[None]
89,7332888202,198172756,彩虹甜糯玉米1斤35元（甜度16-17度）產銷履歷 慧軒農場還有白龍王北海道水果玉米/黑寶水果玉米/黑寶糯米,35,554753,TRUE,2021/06/19,FALSE,7.76E+13,5,買兩斤=兩隻??^n原先說是特級品，^n但拿到是這樣的。^n東西不錯吃????,['']
90,7332888202,198172756,彩虹甜糯玉米1斤35元（甜度16-17度）產銷履歷 慧軒農場還有白龍王北海道水果玉米/黑寶水果玉米/黑寶糯米,35,74920273,TRUE,2021/06/29,FALSE,7.86E+13,5,,['']
91,7332888202,198172756,彩虹甜糯玉米1斤35元（甜度16-17度）產銷履歷 慧軒農場還有白龍王北海道水果玉米/黑寶水果玉米/黑寶糯米,35,4416181,TRUE,2020/10/03,FALSE,5.51E+13,5,顏色很美，口感Q彈，甜度還行，滿滿一箱，出貨快速，聊聊用心，謝謝~,[None]
92,7332888202,198172756,彩虹甜糯玉米1斤35元（甜度16-17度）產銷履歷 慧軒農場還有白龍王北海道水果玉米/黑寶水果玉米/黑寶糯米,35,111227,TRUE,2021/06/29,FALSE,7.85E+13,5,便宜又好吃，還好沒買momx 或pchomx，一斤賣90，嚇人,['']
93,7332888202,198172756,彩虹甜糯玉米1斤35元（甜度16-17度）產銷履歷 慧軒農場還有白龍王北海道水果玉米/黑寶水果玉米/黑寶糯米,35,92585337,TRUE,2021/02/09,FALSE,6.64E+13,5,到貨快，玉米新鮮，推薦購買,['']
94,7332888202,198172756,彩虹甜糯玉米1斤35元（甜度16-17度）產銷履歷 慧軒農場還有白龍王北海道水果玉米/黑寶水果玉米/黑寶糯米,35,310832333,TRUE,2021/08/06,FALSE,8.16E+13,5,賣家出貨速度快，品質一如往常的好，產品包裝的很不錯，謝謝賣家提供這?優良的產品及服務，以後會再回購，推薦給大家！,['']
95,7332888202,198172756,彩虹甜糯玉米1斤35元（甜度16-17度）產銷履歷 慧軒農場還有白龍王北海道水果玉米/黑寶水果玉米/黑寶糯米,35,3020384,TRUE,2021/06/26,FALSE,7.82E+13,5,出貨速度很迅速！商品品質良好！超讚的服務！是個不擇不扣的好賣家，值得回購！,['']
96,7332888202,198172756,彩虹甜糯玉米1斤35元（甜度16-17度）產銷履歷 慧軒農場還有白龍王北海道水果玉米/黑寶水果玉米/黑寶糯米,35,82125290,TRUE,2021/06/27,FALSE,7.76E+13,5,,['']
97,7332888202,198172756,彩虹甜糯玉米1斤35元（甜度16-17度）產銷履歷 慧軒農場還有白龍王北海道水果玉米/黑寶水果玉米/黑寶糯米,35,5354312,TRUE,2021/05/11,FALSE,7.38E+13,5,出貨快速，玉米超大顆又好吃，會想再回購～～,['']
98,7332888202,198172756,彩虹甜糯玉米1斤35元（甜度16-17度）產銷履歷 慧軒農場還有白龍王北海道水果玉米/黑寶水果玉米/黑寶糯米,35,83115419,TRUE,2021/06/30,FALSE,7.84E+13,5,產品品質良好，很甜很好吃。希望下次運送的包裝可以好一點。,['']
99,7332888202,198172756,彩虹甜糯玉米1斤35元（甜度16-17度）產銷履歷 慧軒農場還有白龍王北海道水果玉米/黑寶水果玉米/黑寶糯米,35,134900596,TRUE,2021/08/05,FALSE,8.17E+13,5,好吃的玉米噢~謝謝賣家有多送玉米當禮物~??,['']
100,7332888202,198172756,彩虹甜糯玉米1斤35元（甜度16-17度）產銷履歷 慧軒農場還有白龍王北海道水果玉米/黑寶水果玉米/黑寶糯米,35,47630404,TRUE,2021/06/05,FALSE,7.60E+13,5,出貨迅速 包裝完好 溝通順暢 服務態度良好 紅蘿蔔如期 唔洗水 是值得信賴的好賣家 很推薦喔,['']
101,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,75713617,TRUE,2020/10/29,FALSE,5.75E+13,4,寄件超迅速，地瓜的大小放氣炸鍋剛剛好，缺點是地瓜絲太多又有點粗，原本是要當孩子早餐，對孩子來說真的不好入口，先入鍋的4條都好多絲，我滿失望的,[None]
102,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,16141329,TRUE,2021/06/02,FALSE,7.61E+13,5,第一次用冷運宅配買水果玉米，生吃真的是甜，網購，運送的速度很快。,['']
103,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,3122935,TRUE,2022/08/29,FALSE,1.15E+14,5,回答詢問非常快速，寄貨也非常的快速，商品收到沒有問題，喜歡與此賣家的交易。,['']
104,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,156312217,TRUE,2022/09/05,FALSE,1.16E+14,5,產品出貨速度很快，包裝完整無破損，地瓜及玉米都完好，品相不錯，這次是回購，價格適當值得回購。,['']
105,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,3744096,TRUE,2020/07/29,FALSE,4.96E+13,4,出貨超快速，買家人很好，但跟我在別的地方買同樣是57號品種的地瓜，相較之下比較不甜也比較大顆一點，而且裡面的絲很多較難入口。,[None]
106,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,73632710,TRUE,2020/08/07,FALSE,5.03E+13,5,這次購買台農57號無毒地瓜真的是找對店家每條地瓜大小均一蒸煮熟候地瓜皮薄肉色呈似蛋黃肉質口感綿密甜度剛剛好不死甜很好吃超棒的店家服務熱忱貼心出貨有效率包裝仔細妥當值得再回購且推薦給親友姐妹們,[None]
107,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,1875152,TRUE,2020/05/01,FALSE,4.17E+13,5,寄出包裹前有先告知，然後今天蒸了一條來吃，超甜 綿密又香，全家人都很喜歡，地瓜品質非常非常好，謝謝你們,[None]
108,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,13986158,TRUE,2021/11/06,FALSE,8.96E+13,5,地瓜果然還是得57號的才綿密好吃,['']
109,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,9431593,TRUE,2020/09/23,FALSE,5.44E+13,5,收到地瓜了 ^n看起來比想像還大條唷^n賣家服務貼心回覆^n謝謝您唷！會在次回購,[None]
110,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,9431593,TRUE,2021/05/24,FALSE,7.51E+13,5,回購~賣家第一時間寄出^n收到貨立馬 煮來吃^n不甜很綿密好吃^n謝謝賣家,['']
111,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,2752520,TRUE,2020/06/30,FALSE,4.64E+13,5,出貨非常快速！地瓜非常的新鮮！地瓜大小非常適中，剛好符合早餐的量～連家裡的貓咪都搶著吃??,[None]
112,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,31115684,TRUE,2021/06/22,FALSE,7.77E+13,5,斤兩都沒少 冷藏寄送的^n很快就收單寄出 ^n還沒煮 希望很好穿??^n順帶一提玉米很好吃,['']
113,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,2507085,TRUE,2020/08/10,FALSE,5.04E+13,4,地瓜的絲太多了，很難入口，烤了4條均如此，還剩好多條，不知怎麼吃了,[None]
114,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,10326915,TRUE,2022/10/27,FALSE,1.20E+14,5,口味:優^n品質:優^n^n老人家指定，鬆軟甜口、好吃～,['']
115,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,1547760,TRUE,2022/04/19,FALSE,1.04E+14,5,非常快速到貨！賣家也非常客氣！,['']
116,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,16008981,TRUE,2020/06/05,FALSE,4.48E+13,5,超好吃綿密鬆軟 ，全家都愛吃，減重好聖品，每天早餐都要吃，蒸完再冷凍保存，好方便,[None]
117,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,4678313,TRUE,2020/04/10,FALSE,4.01E+13,5,出貨很快速，隔天就收到了，賣家人很好，下次會再回購！,[None]
118,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,16008981,TRUE,2020/07/11,FALSE,4.76E+13,5,回購很多次了，超好吃，品質非常好,[None]
119,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,3641600,TRUE,2020/06/29,FALSE,4.58E+13,5,品質很好,[None]
120,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,23314246,TRUE,2021/11/16,FALSE,9.06E+13,5,好吃會再購買，謝謝,['']
121,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,18870029,TRUE,2020/06/01,FALSE,4.33E+13,5,小顆但還不錯吃,[None]
122,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,1507208,TRUE,2020/08/22,FALSE,5.12E+13,5,超好的賣家，即時回覆。寄送也很快，會提醒注意事項。,[None]
123,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,7800960,TRUE,2020/04/21,FALSE,4.11E+13,5,地瓜好吃，寄貨速度超快～,[None]
124,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,4587014,TRUE,2021/01/27,FALSE,6.52E+13,5,超甜超好吃，速度又快,['']
125,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,11013356,TRUE,2020/05/06,FALSE,4.21E+13,5,出貨速度很快，品質好,[None]
126,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,14001588,TRUE,2020/08/08,FALSE,4.91E+13,5,好吃,[None]
127,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,88303118,TRUE,2021/01/25,FALSE,6.42E+13,5,早餐好選擇^n,['']
128,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,13594746,TRUE,2021/06/16,FALSE,7.66E+13,5,很好吃,['']
129,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,6983645,TRUE,2020/05/14,FALSE,4.27E+13,5,地瓜品質很不錯，很好吃喔！會再回購～,[None]
130,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,159588857,FALSE,2020/03/24,FALSE,3.86E+13,5,出貨快，品貨優，很棒!,[None]
131,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,9413456,TRUE,2021/06/02,FALSE,7.59E+13,5,很甜很鬆,['']
132,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,39398395,TRUE,2020/04/29,FALSE,4.13E+13,5,0k,[None]
133,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,86126595,TRUE,2019/11/22,FALSE,2182652948,5,賣家出貨速度超快，服務態度超好，地瓜香又甜品質一級棒，會再回購,[None]
134,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,10732810,TRUE,2022/09/13,FALSE,1.16E+14,5,,['']
135,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,100331696,TRUE,2022/11/04,FALSE,1.21E+14,5,,['']
136,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,7563540,TRUE,2022/09/29,FALSE,1.18E+14,5,,['']
137,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,97150610,TRUE,2022/08/12,FALSE,1.14E+14,5,,['']
138,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,10732810,TRUE,2022/10/05,FALSE,1.18E+14,5,,['']
139,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,398049854,TRUE,2022/08/05,FALSE,1.12E+14,5,,['']
140,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,73729123,TRUE,2022/09/12,FALSE,1.16E+14,5,,['']
141,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,6533773,TRUE,2022/10/16,FALSE,1.19E+14,3,,['']
142,5406322642,198172756,《免運費宅配到府》無毒台農57號小顆地瓜(黃皮黃肉)6斤250元 (慧軒農場) 日本品種栗子地瓜菱角，黃金，松阪玉紫地瓜,250,208275996,TRUE,2022/08/12,FALSE,1.14E+14,5,,['']
